check_num,p_index,p,lrb_f,lrb_fidelity,lrb_error_rate,lrb_a,lrb_b,lrb_chi2,lrb_n_points,lrb_error_rate_std_boot,lrb_error_rate_ci_low,lrb_error_rate_ci_high,rb_f,rb_fidelity,rb_error_rate,rb_a,rb_b,rb_chi2,rb_n_points,rb_error_rate_std_boot,rb_error_rate_ci_low,rb_error_rate_ci_high
15,16,0.206913808,0.13875200861248,0.42583467240832,0.57416532759168,0.0,0.5125519050315581,25.20310078644949,9,0.004069527700168551,0.5703908636294247,0.5782370288842964,0.7637480023625199,0.8424986682416801,0.15750133175831993,0.005418447710806801,0.7619795520556051,0.5130207034331624,9,0.0005427543501606727,0.1569391130972755,0.15801115575322175
15,17,0.335981829,0.255133607448664,0.503422404965776,0.49657759503422405,0.0,0.12679845139971918,31.58647381789309,9,0.00841145962320793,0.4897175631028243,0.5059366562739667,0.611085603889144,0.7407237359260961,0.2592762640739039,0.007303776324532655,0.6157061228135998,1.017482627441564,9,0.0009063634742376312,0.258347560083191,0.2601345680653209
16,0,3.35981829e-05,1.0,1.0,0.0,0.0,0.9999762493331646,0.1673171919596098,9,1.5025992314612183e-08,0.0,3.333333298272123e-08,0.9999980995066783,0.9999987330044521,1.2669955479216455e-06,-18.586177585542423,19.586149385851005,0.27111432550036135,9,0.005942087695779165,1.0576537283490948e-06,0.009274614307253893
16,1,0.000615848211,0.9999921462400785,0.9999947641600523,5.235839947714815e-06,0.0,0.9995937925831454,1.2373010387567431,9,1.543504763697182e-07,5.066833282718619e-06,5.381279946092832e-06,0.9986839895831601,0.9991226597221067,0.0008773402778933237,0.4673654419907468,0.5319274734283584,0.08724967919634789,9,0.00162549291654577,6.212259702209622e-07,0.0030860642354060986
16,2,0.0112883789,0.996374695186253,0.9975831301241685,0.002416869875831451,0.0,0.9923219157527742,697.5513831048992,9,1.0137253517691804e-05,0.0024064370759355747,0.0024273324837266897,0.9872794001272059,0.991519600084804,0.008480399915196002,0.002082702516943801,0.9851306653025819,0.24001176453737236,9,0.0006966536021935337,0.007803798695295341,0.009129080335375886
16,3,0.0206130785,0.9823994401760057,0.9882662934506704,0.011733706549329592,0.0,0.984729611859907,2005.2869038967306,9,3.8813959437605375e-05,0.011696106549705654,0.011772033482279655,0.9769192962308071,0.9846128641538714,0.015387135846128608,-0.005415467616652132,0.9822509547154727,0.08152918416327191,9,0.00044905165972842923,0.014977666516890031,0.01589440581438925
16,4,0.0233572147,0.9727920282720797,0.9818613521813865,0.018138647818613518,0.0,0.981706014682358,2694.1747783958626,9,4.9325856138308555e-05,0.01809219629907815,0.018188639818113583,0.9731171482688284,0.9820780988458857,0.017921901154114295,0.017746171937722825,0.9563505949923083,0.2735388617546707,9,0.000387600198167051,0.017504874171618046,0.018345937416540586
16,5,0.0311537409,0.9377706166222937,0.9585137444148625,0.04148625558513752,0.0,0.9740971668025147,2874.12152409266,9,8.38797138682658e-05,0.041407925345920714,0.04157507425091592,0.964580300354197,0.9763868669027979,0.023613133097202144,0.007386546530864522,0.9574337985391419,0.15772414982181557,9,0.000370068468084461,0.023250844567491543,0.023972382480276208
16,6,0.0362021775,0.9081425929185741,0.9387617286123827,0.06123827138761728,0.0,0.9682696895673647,2489.5147477108053,9,0.00010387832516444991,0.06115692872176404,0.061350399386496,0.9591607604083924,0.9727738402722617,0.02722615972773834,0.0026484311749861624,0.9564055762658868,0.18404953593642162,9,0.0003485149577461179,0.026866162451338355,0.027575640470910233
16,7,0.0420687089,0.8610632013893679,0.907375467592912,0.09262453240708801,0.0,0.9615366984452786,2429.9571493747744,9,0.0001328273296701477,0.09248853240844801,0.09276238840570952,0.9528376964716231,0.9685584643144155,0.0314415356855845,-0.0025768986501535133,0.9556149259848392,0.17677967771911027,9,0.00033459940485586664,0.031134773501985732,0.031765662615676836
16,8,0.0483293024,0.8247920017520799,0.8831946678347199,0.1168053321652801,0.0,0.95343627783715,1495.3727750307162,9,0.00018585582607760843,0.11661911350047563,0.1169803508301965,0.9449613605503864,0.9633075737002575,0.03669242629974245,0.007917868446535388,0.9373816605670687,0.30321557032339785,9,0.00035948901759673413,0.03632600667674,0.037065079149349124
16,9,0.0547144504,0.794740802052592,0.8631605347017279,0.13683946529827207,0.0,0.9448734007769414,859.2416547177942,9,0.0002590609572282103,0.13659334263406672,0.1371056839622766,0.9387826486121735,0.9591884324081157,0.04081156759188431,-0.0033709554163363635,0.9418982932127219,0.2470958476438684,9,0.00034428091593419245,0.04049015207509842,0.04112721921539449
16,10,0.0635808794,0.746480802535192,0.8309872016901281,0.16901279830987193,0.0,0.9316929806311592,518.9109652010814,9,0.00037279881205945704,0.16861772631382269,0.16937548630624516,0.9284817567151824,0.9523211711434549,0.047678828856545064,0.001678894989949793,0.9264492538529775,0.28224174351449144,9,0.0003232383696768776,0.04734177360658231,0.04802100517312328
16,11,0.0738841056,0.6689072033109279,0.779271468873952,0.22072853112604796,0.0,0.9143917654629874,264.37365979045126,9,0.000565723159088401,0.2201657791316756,0.2212686057873139,0.9164766728352333,0.9443177818901555,0.05568221810984453,0.0019475189382242779,0.9151770831867648,0.13301036343374925,9,0.0002971127842435169,0.05539637352603615,0.05597639112023609
16,12,0.0858569606,0.58860400411396,0.7257360027426399,0.27426399725736006,0.0,0.8921948106913137,150.8291216134404,9,0.0008548136870112983,0.2734772879318936,0.2751217679154491,0.9029223409707766,0.9352815606471845,0.06471843935281552,0.0027377163788330724,0.9008113493608917,0.3563009811702012,9,0.00031883437577180147,0.06440356079596447,0.06502980788303521
16,13,0.0925524149,0.551140804488592,0.700760536325728,0.299239463674272,0.0,0.8785645424074622,107.42217003956696,9,0.0009103897664322044,0.29838000768286677,0.300185234331481,0.896376801036232,0.930917867357488,0.06908213264251195,-0.002042084361512578,0.8970447864868528,0.677330566193797,9,0.0003085738331482759,0.06877804731221952,0.06939856997268097
